Inspection_ID,DBA_Name,AKA_Name,License,Facility_Type,Risk,Address,City,State,Zip,Inspection_Date,Inspection_Type,Results
2544367,ROSEBUD ON THE PARK,ROSEBUD ON THE PARK,2712371,Restaurant,Risk 3 (Low),130 E RANDOLPH ST ,CHICAGO,IL,60601,2021,License,Pass
2544369,UNITED CLUB,UNITED CLUB (T-1 B6),2818273,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,CHICAGO,IL,60666,2021,License,Not Ready
2544362,MOMENTUM COFFEE,MOMENTUM COFFEE,2818465,Restaurant,Risk 2 (Medium),11 N MICHIGAN AVE ,CHICAGO,IL,60602,2021,License,Pass
2544356,JEFAS CANTINA INC,,2797673,Restaurant,Risk 3 (Low),610 S DEARBORN ST ,CHICAGO,IL,60605,2021,License Re-Inspection,Pass w/ Conditions
2544335,JIMMY'S BEST FISH AND CHICKEN INC.,JIMMY'S BEST FISH AND CHICKEN INC.,2555931,Restaurant,Risk 2 (Medium),9305 S HALSTED ST ,CHICAGO,IL,60620,2021,Complaint,Fail
2544570,CITGO SUMMIT OIL,CITGO,2397847,Restaurant,Risk 3 (Low),2758 W Peterson AVE ,CHICAGO,IL,60659,2021,Canvass,Out of Business
2544329,CHIPOTLE MEXICAN GRILL #3430,CHIPOTLE MEXICAN GRILL,2670644,Restaurant,Risk 1 (High),1142 S WABASH AVE ,CHICAGO,IL,60605,2021,Canvass,Pass
2544308,KAATHIS,KAATHIS,2652664,Restaurant,Risk 1 (High),2273 N LINCOLN AVE ,CHICAGO,IL,60614,2021,Canvass Re-Inspection,Pass
2544295,HEAD OF THE CLASS DAYCARE AND LEARNING CENTER,HEAD OF THE CLASS DAYCARE AND LEARNING CENTER,2215554,Daycare Above and Under 2 Years,Risk 1 (High),1900 E 87TH ST ,CHICAGO,IL,60617,2021,Canvass,No Entry
2544304,LEVY PREMIUM FOODSERVICE,MB ICE ARENA,2583290,Restaurant,Risk 1 (High),1801 W JACKSON BLVD ,CHICAGO,IL,60612,2021,Canvass,Pass
2544287,ST. PAUL LUTHERAN SCHOOL,ST. PAUL LUTHERAN SCHOOL,1981894,School,Risk 1 (High),846 N MENARD AVE ,CHICAGO,IL,60651,2021,Canvass,Pass
2544279,GUILD ROW,GUILD ROW,2665027,Restaurant,Risk 1 (High),3128-3138 N ROCKWELL ST ,CHICAGO,IL,60618,2021,Canvass,Pass
2544269,"PURPLE TULIP CAKERY, L.L.C.",PURPLE TULIP CAKERY,2542591,Bakery,Risk 2 (Medium),5243 N HARLEM AVE ,CHICAGO,IL,60656,2021,Canvass,Pass
2544510,"ALBANY PARK COMMUNITY CENTER,INCORPORATED","ALBANY PARK COMMUNITY CENTER,INCORPORATED",2469556,Children's Services Facility,Risk 1 (High),5101-5121 N KIMBALL AVE ,CHICAGO,IL,60625,2021,License,Pass
2544228,ANDIAMO RESTAURANT & PIZZARIA INC.,ANDIAMO,2437718,Restaurant,Risk 1 (High),2814 1/2 N HALSTED ST ,CHICAGO,IL,60657,2021,Canvass,Fail
2544225,WINTRUST ARENA,WINTRUST ARENA,2536047,Restaurant,Risk 1 (High),200 E CERMAK RD ,CHICAGO,IL,60616,2021,Non-Inspection,No Entry
2544232,6978 SOUL FOOD,6978 SOUL FOOD,1953650,Restaurant,Risk 1 (High),6978 W NORTH AVE ,CHICAGO,IL,60707,2021,Complaint Re-Inspection,Fail
2544224,WINTRUST ARENA,WINTRUST ARENA,2528978,Restaurant,Risk 1 (High),200 E CERMAK RD ,CHICAGO,IL,60616,2021,Non-Inspection,No Entry
2544221,JEONG,JEONG,2589994,Restaurant,Risk 1 (High),1460 W CHICAGO AVE ,CHICAGO,IL,60642,2021,Non-Inspection,No Entry
2544220,ACADIA RESTAURANT,ACADIA RESTAURANT,2074062,Restaurant,Risk 1 (High),1639 S WABASH AVE ,CHICAGO,IL,60616,2021,Canvass,Out of Business
2544214,FANNIE SCHMOE'S BAKERY LLC.,FANNIE'S CAFE,2694484,Restaurant,Risk 1 (High),4042 N MILWAUKEE AVE ,CHICAGO,IL,60641,2021,Canvass,Out of Business
2538210,CHUCK'S PIZZA,CHUCK'S PIZZA,2693967,Restaurant,Risk 1 (High),10123 S WESTERN AVE ,CHICAGO,IL,60643,2021,Non-Inspection,No Entry
2544212,RESTAURANT PUEBLA,RESTAURANT PUEBLA,30442,Restaurant,Risk 1 (High),2658-2664 N MILWAUKEE AVE ,CHICAGO,IL,60647,2021,Canvass,Fail
2544213,EL CANGREJO,EL CANGREJO,2583839,Restaurant,Risk 1 (High),4472 S ARCHER AVE ,CHICAGO,IL,60632,2021,Canvass,Pass
2538199,CHEBA HUT,CHEBA HUT,2807943,Restaurant,Risk 3 (Low),3412 N SHEFFIELD AVE ,CHICAGO,IL,60657,2021,License Re-Inspection,Pass
2538203,CHEBA HUT,CHEBA HUT,2807942,Restaurant,Risk 1 (High),3412 N SHEFFIELD AVE ,CHICAGO,IL,60657,2021,License Re-Inspection,Pass
2538206,YOUNG SCHOLARS ACADEMY,YOUNG SCHOLARS ACADEMY,2457551,Daycare (2 - 6 Years),Risk 1 (High),10926-10928 S WESTERN AVE ,CHICAGO,IL,60643,2021,License,Pass
2538179,EPIC BANQUET HALL,EPIC BANQUET HALL,2565072,Banquet Hall,Risk 1 (High),13191 S BRAINARD AVE ,CHICAGO,IL,60633,2021,Non-Inspection,No Entry
2538191,"A.P. DELI RESTAURANT GROUP, INC.","A.P. DELI RESTAURANT GROUP, INC.",1841985,Restaurant,Risk 1 (High),10758 S MICHIGAN AVE ,CHICAGO,IL,60628,2021,Complaint Re-Inspection,Pass
2538173,HARRYS FOOD INC,HARRYS FOOD INC,2523275,Restaurant,Risk 1 (High),336 S DEARBORN ST ,CHICAGO,IL,60604,2021,Canvass,Pass
2538160,CORNER BAKERY CAFE,CORNER BAKERY CAFE,1649366,Restaurant,Risk 1 (High),35 E MONROE ST ,CHICAGO,IL,60603,2021,Canvass,Pass
2538156,KJ FISH & CHICKEN,KJ FISH & CHICKEN,2781476,Restaurant,Risk 2 (Medium),3259 W 63RD ST ,CHICAGO,IL,60629,2021,Canvass,Out of Business
2538152,CARNICERIA JIMENEZ INC,CARNICERIA JIMENEZ INC,1693,Grocery Store,Risk 1 (High),4204-4216 W NORTH AVE ,CHICAGO,IL,60639,2021,Short Form Complaint,Pass
2538150,KIDZ CREATIVE CORNER,KIDZ CREATIVE CORNER,2579339,Children's Services Facility,Risk 1 (High),3811-3813 N LINCOLN AVE ,CHICAGO,IL,60613,2021,Canvass,Pass
2538146,TAQUERIA Y PIZZERIA LOS DOS HERMANOS,TAQUERIA Y PIZZERIA LOS DOS HERMANOS,2818242,Restaurant,Risk 1 (High),3259 W 63RD ST ,CHICAGO,IL,60629,2021,License,Pass
2538135,LOVE MINI MART INC,WE SERVICE MART,2500803,Grocery Store,Risk 2 (Medium),10857 S HALSTED ST ,CHICAGO,IL,60628,2021,Canvass,Out of Business
2538140,NICKY'Z GYROS,NICKY'Z  GYROS,2278359,Restaurant,Risk 2 (Medium),3559 E 106TH ST ,CHICAGO,IL,60617,2021,Canvass,Pass
2538121,COCINA DE GALARZA,COCINA DE GALARZA,1196442,Restaurant,Risk 1 (High),2420 W FULLERTON AVE ,CHICAGO,IL,60647,2021,Canvass,Out of Business
2538124,AUGIE'S,AUGIE'S,38365,Restaurant,Risk 1 (High),1721 W WRIGHTWOOD AVE ,CHICAGO,IL,60614,2021,Canvass,Pass
2538119,SUPERMERCADO EL TAXQUENITO,SUPERMERCADO EL TAXQUENITO,2240202,Grocery Store,Risk 1 (High),6309 W GRAND AVE ,CHICAGO,IL,60639,2021,Complaint,No Entry
2538081,EL CID TACOS #2,EL CID TACOS #2,1948872,Restaurant,Risk 1 (High),2645 N KEDZIE AVE ,CHICAGO,IL,60647,2021,Canvass,Pass
2538080,WEBSTER'S,WEBSTER'S WINE BAR,2079685,Restaurant,Risk 1 (High),2601-2603 N MILWAUKEE AVE ,CHICAGO,IL,60647,2021,Non-Inspection,No Entry
2538079,LOUIE GROCERY,FRANK'S FOOD MART,2405322,Grocery Store,Risk 2 (Medium),5050 W MADISON ST ,CHICAGO,IL,60644,2021,Complaint,Pass w/ Conditions
2538072,DUNKIN DONUTS,DUNKIN DONUTS,1273761,Restaurant,Risk 2 (Medium),7578 N WESTERN AVE ,CHICAGO,IL,60645,2021,Short Form Complaint,Pass w/ Conditions
2538071,LENA'S PIZZA,LENA'S PIZZA,1937407,Restaurant,Risk 1 (High),5851 W 63RD ST ,CHICAGO,IL,60638,2021,Canvass,Pass
2538056,312 CHICAGO,312 CHICAGO,1803058,Restaurant,Risk 1 (High),136 N LA SALLE ST ,CHICAGO,IL,60602,2021,Non-Inspection,No Entry
2538051,STARBUCKS COFFEE #272,STARBUCKS,2391629,Restaurant,Risk 2 (Medium),2525 N CLARK ST ,CHICAGO,IL,60614,2021,Canvass,Out of Business
2538050,HAROLD'S CHICKEN STRIPS AND FOODS INC,HAROLD'S CHICKEN STRIPS AND FOODS INC,2803597,Restaurant,Risk 1 (High),1521 S PULASKI RD ,CHICAGO,IL,60623,2021,License Re-Inspection,Pass
2538045,Northside Catholic Academy,Northside Catholic Academy,2066650,School,Risk 1 (High),6216 N GLENWOOD AVE ,CHICAGO,IL,60660,2021,Canvass,Pass
2538046,SZECHUAN CUISINE,SZECHUAN CUISINE,2222174,Restaurant,Risk 1 (High),2414 S WENTWORTH AVE ,CHICAGO,IL,60616,2021,Non-Inspection,No Entry
2538041,GANBEII,GANBEII,2664071,Restaurant,Risk 1 (High),2439 N CLARK ,CHICAGO,IL,60614,2021,Canvass,Pass
2538044,MA GONG & LA PO,MA GONG & LA PO,2120933,Restaurant,Risk 1 (High),2215 S WENTWORTH AVE ,CHICAGO,IL,60616,2021,Canvass,Out of Business
2538042,DUNKIN DONUTS,DUNKIN DONUTS,24686,Restaurant,Risk 2 (Medium),1743 W LAWRENCE AVE ,CHICAGO,IL,60640,2021,Short Form Complaint,Fail
2538035,"LA BORRA DEL CAFE DIVISION, LLC",LA BORRA DEL CAFE,2762172,Restaurant,Risk 1 (High),1700 W DIVISION ST ,CHICAGO,IL,60622,2021,Complaint Re-Inspection,Pass
2538029,NUTRICION TOTAL,TOTAL NUTRICION,2543292,Restaurant,Risk 2 (Medium),5550 W BELMONT AVE ,CHICAGO,IL,60641,2021,Canvass,Out of Business
2538088,STEPPENWOLF,STEPPENWOLF,2812871,Restaurant,Risk 1 (High),1640-1700 N HALSTED ,CHICAGO,IL,60614,2021,License,Pass w/ Conditions
2538020,"FALAFEL DREAM, INC.",FALAFEL DREAM,2437219,Restaurant,Risk 1 (High),3950 N HARLEM AVE ,CHICAGO,IL,60634,2021,Canvass Re-Inspection,Pass
2538023,LAKEVIEW BEER WINE SPIRITS,LAKEVIEW BEER WINE SPIRITS,2785775,Liquor,Risk 3 (Low),3221 N BROADWAY ,CHICAGO,IL,60657,2021,License,Pass
2537989,CLUB LUCKY INC,CLUB LUCKY,26247,Restaurant,Risk 1 (High),1822-24 W WABANSIA AVE ,CHICAGO,IL,60622,2021,Canvass,Pass w/ Conditions
2537984,FURIOUS  SPOON,FURIOUS SPOON,2477309,Restaurant,Risk 1 (High),125 S CLARK ST ,CHICAGO,IL,60603,2021,Canvass,Out of Business
2537980,GRAZE KITCHENETTE,GRAZE KITCHENETTE,2477311,Restaurant,Risk 2 (Medium),125 S CLARK ST ,CHICAGO,IL,60603,2021,Canvass,Out of Business
2537975,FARMER'S FRIDGE,FARMER'S FRIDGE,2616670,Restaurant,Risk 1 (High),125 S CLARK ST ,CHICAGO,IL,60603,2021,Canvass,Out of Business
2537979,ANTIQUE TACO CHIQUITO,ANTIQUE TACO CHIQUITO,2477280,Restaurant,Risk 1 (High),125 S CLARK ST ,CHICAGO,IL,60603,2021,Canvass,Out of Business
2537972,STEPPENWOLF THEATRE COMPANY,STEPPENWOLF,2442533,Restaurant,Risk 2 (Medium),1650-1700 N HALSTED ST ,CHICAGO,IL,60614,2021,Canvass,Out of Business
2537971,LITTLE SMOQUE,LITTLE SMOQUE,2477281,Restaurant,Risk 1 (High),125 S CLARK ST ,CHICAGO,IL,60603,2021,Canvass,Pass
2537968,LUCHA CAFE,LUCHA CAFE,2758085,Restaurant,Risk 1 (High),2637 N CENTRAL AVE ,CHICAGO,IL,60639,2021,Canvass,Out of Business
2537959,MINAHASA,MINAHASA,2776055,Shared Kitchen User (Long Term),Risk 1 (High),5011 N Western AVE ,CHICAGO,IL,60625,2021,Canvass,Pass
2537966,CERMAK FRESH MARKET,CERMAK FRESH MARKET,2802807,Grocery Store,Risk 1 (High),5101-5129 W BELMONT AVE ,CHICAGO,IL,60641,2021,Complaint,Fail
2537953,SUBWAY SANDWICHES,SUBWAY SANDWICHES,27474,Restaurant,Risk 1 (High),500 W MADISON ST ,CHICAGO,IL,60661,2021,Canvass,Out of Business
2537944,HALSTED STREET DELI & BAGEL,HALSTED STREET DELI & BAGEL,2433169,Restaurant,Risk 1 (High),500 W MADISON ST ,CHICAGO,IL,60661,2021,Non-Inspection,No Entry
2537938,JERAN DAY SCHOOL + LEARNING CENTER,JERAN DAY SCHOOL + LEARNING CENTER,2817926,Daycare (2 - 6 Years),Risk 1 (High),5610-5612 N MILWAUKEE AVE ,CHICAGO,IL,60646,2021,License,Pass
2537928,Q'S AUTHENTIC COOKING,Q'S AUTHENTIC COOKING,2757521,Restaurant,Risk 1 (High),306 E 75TH ST ,CHICAGO,IL,60619,2021,Non-Inspection,No Entry
2537930,CHICAGO PIT STOP BBQ,CHICAGO PIT STOP BBQ,2569645,Restaurant,Risk 1 (High),9709 S HALSTED ST ,CHICAGO,IL,60628,2021,Complaint,No Entry
2537934,PALETERIA IDEAL CO,PALETERIA IDEAL CO,1959786,Restaurant,Risk 1 (High),4223 W 59TH ST ,CHICAGO,IL,60629,2021,Canvass,Pass
2537909,RICE AND NOODLES,RICE AND NOODLES,2753396,Restaurant,Risk 1 (High),2018 S BLUE ISLAND AVE ,CHICAGO,IL,60608,2021,Canvass,Pass
2537904,BIG SAMS FOOD MART & CELLULAR,BIG SAMS FOOD MART & CELLULAR,2230584,Grocery Store,Risk 2 (Medium),133 E 75TH ST ,CHICAGO,IL,60619,2021,Canvass Re-Inspection,Pass
2537896,THE KEDZIE INN LLC,THE KEDZIE INN,2589660,Restaurant,Risk 1 (High),4100-4102 N KEDZIE AVE ,CHICAGO,IL,60618,2021,Non-Inspection,No Entry
2537886,STARBUCKS COFFEE 18013,STARBUCKS COFFEE,2183765,Restaurant,Risk 2 (Medium),171 W RANDOLPH ST ,CHICAGO,IL,60601,2021,Canvass,Pass
2537876,STARBUCKS COFFEE # 11719,STARBUCKS COFFEE,2397763,Restaurant,Risk 2 (Medium),116 S HALSTED ST ,CHICAGO,IL,60661,2021,Canvass,Out of Business
2537872,SHELL,SHELL,1801093,Grocery Store,Risk 3 (Low),4647 S PULASKI RD ,CHICAGO,IL,60632,2021,Canvass,Out of Business
2537869,DIAMOND HOOK RESTAURANT,DIAMOND HOOK,2818037,Restaurant,Risk 1 (High),1450 W WEBSTER AVE ,CHICAGO,IL,60614,2021,License,Pass w/ Conditions
2537856,WENDYS OLD FASHIONED HAMBURGERS,WENDYS OLD FASHIONED HAMBURGERS,2308240,Restaurant,Risk 1 (High),758 W 117TH ST ,CHICAGO,IL,60628,2021,Canvass,Pass
2537844,PALETERIA IDEAL CO,PALETERIA IDEAL CO,1959786,Restaurant,Risk 1 (High),4223 W 59TH ST ,CHICAGO,IL,60629,2021,Canvass,No Entry
2537837,SECOND CITY MEADERY,SECOND CITY MEADERY,2813132,Liquor,Risk 3 (Low),4465 N ELSTON AVE ,CHICAGO,IL,60630,2021,License Re-Inspection,Pass w/ Conditions
2537832,CITLALIN GALLERY THEATER,CITLALIN GALLERY THEATER,2334199,Restaurant,Risk 1 (High),2005 S BLUE ISLAND AVE ,CHICAGO,IL,60608,2021,Non-Inspection,No Entry
2537829,ROCKY PANCAKE HOUSE,ROCKY PANCAKE HOUSE,2299323,Restaurant,Risk 1 (High),2948 E 83RD ST ,CHICAGO,IL,60617,2021,Complaint Re-Inspection,Pass
2537827,XLIN ADULT DAYCARE CENTER,XILIN SENIOR CENTER,2569483,ADULT DAYCARE,Risk 1 (High),2538 S BLUE ISLAND AVE ,CHICAGO,IL,60608,2021,Canvass,Pass
2537819,XLIN ADULT DAYCARE CENTER,X CENTERLIN ADULT DAYCARE,2569483,ADULT DAYCARE,Risk 1 (High),2530 S BLUE ISLAND AVE ,CHICAGO,IL,60608,2021,Canvass,Out of Business
2537821,WEST TOWN BAKERY & DINER,WEST TOWN BAKERY & DINER,2079703,Restaurant,Risk 1 (High),1916-1920 W CHICAGO AVE ,CHICAGO,IL,60622,2021,Canvass,Fail
2537790,MCDONALD'S RESTAURANT,MCDONALD'S,1225984,Restaurant,Risk 2 (Medium),6125 N MILWAUKEE AVE ,CHICAGO,IL,60646,2021,Complaint Re-Inspection,No Entry
2537781,CORTLAND'S GARAGE,CORTLAND'S GARAGE,1914060,Restaurant,Risk 1 (High),1645 W CORTLAND ST ,CHICAGO,IL,60622,2021,Non-Inspection,No Entry
2537771,THE FRONTIER,THE FRONTIER,28299,Restaurant,Risk 1 (High),1072 N MILWAUKEE AVE ,CHICAGO,IL,60642,2021,Non-Inspection,No Entry
2537745,URBAN MARKET,URBAN MARKET,2125007,Restaurant,Risk 1 (High),10 S DEARBORN ST ,CHICAGO,IL,60603,2021,Canvass Re-Inspection,Pass
2537748,GETIR,GETIR,2817634,Grocery Store,Risk 3 (Low),125 W HARRISON ST ,CHICAGO,IL,60605,2021,License,Pass
2537738,PAPA FREDDY'S PIZZA & REST,PAPA FREDDY'S PIZZA & REST,21091,Restaurant,Risk 1 (High),2001 W 35TH ST ,CHICAGO,IL,60609,2021,Canvass,Out of Business
2537742,HOLY CROSS HOSPITAL,HOLY CROSS HOSPITAL/PT KITCHEN/EMPLOYEE CAFETERIA,14431,Hospital,Risk 1 (High),2701 W 68TH ST ,CHICAGO,IL,60629,2021,Complaint Re-Inspection,Pass
2537741,GYRO EATS INC,GYRO EATS,2713527,Restaurant,Risk 2 (Medium),4300 N MILWAUKEE AVE ,CHICAGO,IL,60641,2021,Non-Inspection,No Entry
2537726,TAQUERIA LOS FLACOS,TAQUERIA LOS FLACOS,2488725,Restaurant,Risk 1 (High),3818 W LAWRENCE AVE ,CHICAGO,IL,60625,2021,Canvass,Pass
2537716,J & J FISH,J & J FISH,1300963,Restaurant,Risk 1 (High),5608 W MADISON ST ,CHICAGO,IL,60644,2021,Short Form Complaint,Pass
2537706,ZA'ATAR MED GRILL,ZA'ATAR,2469625,Restaurant,Risk 1 (High),2459 W ARMITAGE AVE ,CHICAGO,IL,60647,2021,Complaint,Pass
2537703,EVERGREEN RESTAURANT,EVERGREEN RESTAURANT,2185077,Restaurant,Risk 1 (High),2411 S WENTWORTH AVE ,CHICAGO,IL,60616,2021,Canvass,Fail
2537668,SYMPHONY OF BEVERLY,SYMPHONY OF BEVERLY,2447181,Long Term Care,Risk 1 (High),2940 W 87TH ST ,CHICAGO,IL,60652,2021,Canvass,Pass
2537655,EL XANGARRITO MEX RESTAURANT,EL XANGARRITO,2757761,Restaurant,Risk 1 (High),4811 N ROCKWELL ST ,CHICAGO,IL,60625,2021,Canvass,Pass
2537648,POPEYES CHICKEN/INDIAN SWAAD,POPEYES CHICKEN/INDIAN SWAAD,40155,Restaurant,Risk 1 (High),500 W MADISON ST ,CHICAGO,IL,60661,2021,Complaint,Fail
2537641,PITCHFORK FOOD & SALOON,EASY STREET,1271831,Restaurant,Risk 1 (High),2922-2924 W IRVING PARK RD ,CHICAGO,IL,60618,2021,Non-Inspection,No Entry
2537646,Ciao! Cafe,Ciao! Cafe,1616967,Restaurant,Risk 1 (High),939 W MADISON ST ,CHICAGO,IL,60607,2021,Complaint,No Entry
2537631,MAGO'S TAMALES & TAQUERIA,MAGO'S TAMALES & TAQUERIA,1742786,Restaurant,Risk 1 (High),5714 W FULLERTON AVE ,CHICAGO,IL,60639,2021,Complaint,Pass
2537623,CULTIVATE BY FORBIDDEN ROOT,CULTIVATE BY FORBIDDEN ROOT,2802492,Restaurant,Risk 1 (High),4710 N RAVENSWOOD AVE ,CHICAGO,IL,60640,2021,License,Fail
2537620,BELLA NOTTE,BELLA NOTTE,1379731,Restaurant,Risk 1 (High),1374 W GRAND AVE ,CHICAGO,IL,60642,2021,Complaint,No Entry
2537625,DoorDash,DoorDash,2704413,Wholesale,Risk 3 (Low),1010 N HOOKER ST ,CHICAGO,IL,60642,2021,Complaint,Pass
2537611,BAZAAR MEAT/CAFE BY THE RIVER/BAR MAR,BAZAAR MEAT/ BAR MAR,2786117,Restaurant,Risk 3 (Low),120 N WACKER DR ,CHICAGO,IL,60606,2021,License,Pass
2537613,PUNCH BOWL SOCIAL,PUNCH BOWL SOCIAL,2813416,Restaurant,Risk 3 (Low),310 N GREEN ST ,CHICAGO,IL,60607,2021,License,Pass
2537589,BACCI CAFE AND PIZZERIA ON MILAUKEE AVE. INC.,BACCI CAFE AND PIZZERIA,1444299,Restaurant,Risk 1 (High),4367 N MILWAUKEE AVE ,CHICAGO,IL,60641,2021,Complaint Re-Inspection,Pass
2537666,Doc's Greyhorse Saloon & Eatery,Doc's Greyhorse Saloon & Eatery,2447243,Restaurant,Risk 1 (High),5440 S NARRAGANSETT AVE ,CHICAGO,IL,60638,2021,Canvass,Out of Business
2537582,RED SNAPPER,RED SNAPPER,2813126,Restaurant,Risk 1 (High),3206-3208 W 87th ST ,CHICAGO,IL,60652,2021,License Re-Inspection,Pass
2537577,XOCHIMILCO MEXICAN RESTAURANT,XOCHIMILCO MEXICAN RESTAURANT,2601569,Restaurant,Risk 1 (High),2030-2032 W MONTROSE AVE ,CHICAGO,IL,60618,2021,Non-Inspection,No Entry
2537579,'LAINE'S BAKE SHOP,'LAINE'S BAKE SHOP,2451984,Bakery,Risk 2 (Medium),11057 S HOMEWOOD AVE ,CHICAGO,IL,60643,2021,Non-Inspection,No Entry
2537903,STARBUCKS COFFEE #272,STARBUCKS COFFEE #272,2817678,Restaurant,Risk 2 (Medium),2525 1/2 N CLARK ST ,CHICAGO,IL,60614,2021,License,Not Ready
2537910,"SHOKOLAD PASTRY & CAFE, INC","SHOKOLAD PASTRY & CAFE, INC",1883567,Restaurant,Risk 1 (High),2524 W CHICAGO AVE ,CHICAGO,IL,60622,2021,Non-Inspection,No Entry
2537691,VILLA PALERMO INC,VILLA PALERMO PIZZA,1470,Restaurant,Risk 1 (High),2154 W DEVON AVE ,CHICAGO,IL,60659,2021,Non-Inspection,No Entry
2537554,TACO MAX,TACO MAX,2523540,Restaurant,Risk 1 (High),4009 N ELSTON AVE ,CHICAGO,IL,60618,2021,Complaint Re-Inspection,Pass
2537549,CHOLIE'S PIZZERIA INC,CHOLIE'S PIZZERIA,2277360,Restaurant,Risk 1 (High),3711 W 63RD ST ,CHICAGO,IL,60629,2021,Canvass,Pass
2537547,RAY'S ISLAND GRILL LLC,RAY'S ISLAND GRILL LLC,2411278,Restaurant,Risk 1 (High),3146 W 63RD ST ,CHICAGO,IL,60629,2021,Canvass,Out of Business
2537539,UMAMI BURGER,UMAMI BURGER,2437275,Restaurant,Risk 1 (High),945 W RANDOLPH ST ,CHICAGO,IL,60607,2021,Complaint,No Entry
2537534,GETIR,GETIR,2817559,Grocery Store,Risk 3 (Low),7008-7010 N CLARK ST ,CHICAGO,IL,60626,2021,License,Not Ready
2537528,GRAND AVENUE SHRIMP HOUSE,GRAND AVENUE SHRIMP HOUSE,46923,Restaurant,Risk 2 (Medium),5358 W GRAND AVE ,CHICAGO,IL,60639,2021,Canvass,Out of Business
2537522,NOODLES IN THE POT,NOODLES IN THE POT,2817501,Restaurant,Risk 1 (High),2453 N HALSTED ST ,CHICAGO,IL,60614,2021,License,Pass
2537508,LITTLE PEOPLE R UNIQUE 2 LEARNING CENTER,LITTLE PEOPLE R UNIQUE 2 LEARNING CENTER,2688773,Children's Services Facility,Risk 1 (High),7807-7809 S KEDZIE AVE ,CHICAGO,IL,60652,2021,License,Pass
2537489,GOLDEN GATE DAY CARE,GOLDEN GATE DAY CARE,2215533,Daycare (2 - 6 Years),Risk 1 (High),432 E 134TH ST ,CHICAGO,IL,60827,2021,Canvass,No Entry
2537480,KERELYS,KERELYS CUBAN CAFE,2549048,Restaurant,Risk 1 (High),2934 N MILWAUKEE AVE ,CHICAGO,IL,60618,2021,Canvass,Out of Business
2537492,SUNSHINE FOODS,SUNSHINE FOODS,1740605,Restaurant,Risk 1 (High),2423 W 47TH ST ,CHICAGO,IL,60632,2021,Canvass,Pass
2537462,PANERA BREAD #6212,PANERA BREAD,2808727,Restaurant,Risk 2 (Medium),1725 W Harrison ST ,CHICAGO,IL,60612,2021,License Re-Inspection,Pass w/ Conditions
2537449,TINY TOTS ACADEMY 3,TINY TOTS ACADEMY 3,2813195,Daycare (2 - 6 Years),Risk 1 (High),3501 E 95TH ST ,CHICAGO,IL,60617,2021,License,Pass
2537447,BIG & LITTLE'S,BIG & LITTLE'S,2120729,Restaurant,Risk 1 (High),860 N ORLEANS ST ,CHICAGO,IL,60610,2021,Complaint Re-Inspection,Pass
2537432,NOOKIES ON WELLS INC,NOOKIES ON WELLS,26855,Restaurant,Risk 1 (High),1746 N WELLS ST ,CHICAGO,IL,60614,2021,Canvass,Pass
2537435,Jason's Wok,Jason's Wok,2694215,Restaurant,Risk 1 (High),1014 S WESTERN AVE ,CHICAGO,IL,60612,2021,Canvass,Out of Business
2537494,PINKYS RESTAURANT,PINKYS RESTAURANT,1873531,Restaurant,Risk 1 (High),100 W RANDOLPH ST ,CHICAGO,IL,60601,2021,Canvass,Out of Business
2537403,ROYAL SONESTA CHICAGO RIVER NORTH,ROYAL SONESTA,2802458,Restaurant,Risk 3 (Low),505 N STATE ST ,CHICAGO,IL,60654,2021,License Re-Inspection,Pass w/ Conditions
2537408,ROYAL SONESTA CHICAGO RIVER NORTH,ROYAL SONESTA,2802476,Restaurant,Risk 3 (Low),505 N STATE ST ,CHICAGO,IL,60654,2021,License Re-Inspection,Pass w/ Conditions
2537368,REDZ BELIZEAN RESTAURANT LLC,REDZ BELIZEAN RESTAURANT,2189327,Restaurant,Risk 1 (High),7605 N PAULINA ST ,CHICAGO,IL,60626,2021,Canvass Re-Inspection,Pass
2537363,Graham,Graham,23391,School,Risk 1 (High),4436 S Union (700W) ,CHICAGO,IL,60609,2021,Canvass,Pass
2537362,CORTLAND'S GARAGE,CORTLAND'S GARAGE,1914060,Restaurant,Risk 1 (High),1645 W CORTLAND ST ,CHICAGO,IL,60622,2021,Non-Inspection,No Entry
2537348,SWEDISH COVENANT HOSPITAL,SWEDISH COVENANT HOSPITAL,23243,Hospital,Risk 1 (High),5145 N CALIFORNIA AVE ,CHICAGO,IL,60625,2021,Canvass Re-Inspection,Pass
2537351,SWEDISH COVENANT HOSPITAL,SWEDISH COVENANT HOSPITAL,2205617,Hospital,Risk 1 (High),5145 N CALIFORNIA AVE ,CHICAGO,IL,60625,2021,Canvass,Pass
2537335,ARAMARK AT SWEETHEART CUP,DART/ARAMARK EMPLOYEE CAFETERIA,1141370,Restaurant,Risk 1 (High),7575 S KOSTNER AVE ,CHICAGO,IL,60652,2021,Canvass,Out of Business
2537320,"GROUND CONTROL RESTAURANT, LLC",GROUND CONTROL RESTAURANT,2129834,Restaurant,Risk 1 (High),3313-3315 W ARMITAGE AVE ,CHICAGO,IL,60647,2021,Non-Inspection,No Entry
2537327,BIGGS AT THE BRIDGE,BIGGS AT THE BRIDGE,2817545,Restaurant,Risk 1 (High),6659 S CICERO AVE ,CHICAGO,IL,60638,2021,License,No Entry
